LYLTY_CARD_NBR,DATE,STORE_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
86059,16/02/2019,86,84508,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Premium
86059,3/04/2019,86,84509,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Premium
86059,21/04/2019,86,84510,51,Doritos Mexicana    170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Premium
86059,23/04/2019,86,84511,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,SMITHS,OLDER SINGLES/COUPLES,Premium
86059,11/05/2019,86,84512,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Premium
86059,24/06/2019,86,84513,36,Kettle Chilli 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Premium
86060,30/07/2018,86,84514,6,RRD Lime & Pepper   165g,2,6,165,RRD,OLDER SINGLES/COUPLES,Premium
86060,21/09/2018,86,84515,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,OLDER SINGLES/COUPLES,Premium
86060,31/10/2018,86,84516,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,OLDER SINGLES/COUPLES,Premium
86060,7/11/2018,86,84517,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,300,OLD,OLDER SINGLES/COUPLES,Premium
86060,12/04/2019,86,84518,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,OLDER SINGLES/COUPLES,Premium
86061,18/08/2018,86,84520,83,WW D/Style Chip     Sea Salt 200g,1,1.9,200,WOOLWORTHS,YOUNG FAMILIES,Mainstream
86061,28/07/2018,86,84519,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,YOUNG FAMILIES,Mainstream
86061,11/12/2018,86,84521,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,YOUNG FAMILIES,Mainstream
86061,18/12/2018,86,84522,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,YOUNG FAMILIES,Mainstream
86061,25/04/2019,86,84523,11,RRD Pc Sea Salt     165g,2,6,165,RRD,YOUNG FAMILIES,Mainstream
86061,12/05/2019,86,84524,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,YOUNG FAMILIES,Mainstream
86061,12/06/2019,86,84525,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,YOUNG FAMILIES,Mainstream
86062,8/09/2018,86,84526,98,NCC Sour Cream &    Garden Chives 175g,2,6,175,NATURAL,RETIREES,Budget
86062,17/12/2018,86,84527,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,200,WOOLWORTHS,RETIREES,Budget
86062,19/04/2019,86,84528,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,RETIREES,Budget
86063,2/07/2018,86,84529,7,Smiths Crinkle      Original 330g,2,11.4,330,SMITHS,OLDER FAMILIES,Premium
86063,17/09/2018,86,84530,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Premium
86063,22/10/2018,86,84531,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Premium
86063,12/11/2018,86,84532,20,Doritos Cheese      Supreme 330g,2,11.4,330,DORITOS,OLDER FAMILIES,Premium
86063,27/11/2018,86,84533,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER FAMILIES,Premium
86063,23/03/2019,86,84534,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,90,SUNBITES,OLDER FAMILIES,Premium
86063,31/03/2019,86,84535,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,GRNWVES,OLDER FAMILIES,Premium
86063,24/05/2019,86,84536,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,OLDER FAMILIES,Premium
86063,31/05/2019,86,84537,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,OLDER FAMILIES,Premium
86064,23/09/2018,86,84538,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Budget
86064,8/03/2019,86,84539,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,OLDER FAMILIES,Budget
86064,24/06/2019,86,84540,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,OLDER FAMILIES,Budget
86065,12/07/2018,86,84541,111,Smiths Chip Thinly  Cut Original 175g,2,6,175,SMITHS,YOUNG SINGLES/COUPLES,Premium
86065,6/11/2018,86,84542,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,300,OLD,YOUNG SINGLES/COUPLES,Premium
86065,6/11/2018,86,84542,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,YOUNG SINGLES/COUPLES,Premium
86065,17/01/2019,86,84543,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,YOUNG SINGLES/COUPLES,Premium
86066,20/11/2018,86,84544,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
86066,12/02/2019,86,84545,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,SMITHS,MIDAGE SINGLES/COUPLES,Mainstream
86066,7/06/2019,86,84546,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
86067,23/07/2018,86,84547,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,CHEETOS,OLDER FAMILIES,Budget
86067,7/12/2018,86,84548,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Budget
86067,27/05/2019,86,84549,15,Twisties Cheese     270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Budget
86068,9/08/2018,86,84550,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86068,29/09/2018,86,84551,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,RETIREES,Mainstream
86068,15/12/2018,86,84552,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,RETIREES,Mainstream
86068,27/05/2019,86,84553,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,165,RRD,RETIREES,Mainstream
86068,30/05/2019,86,84554,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,GRNWVES,RETIREES,Mainstream
86068,30/05/2019,86,84554,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,SMITHS,RETIREES,Mainstream
86069,16/05/2019,86,84561,31,Infzns Crn Crnchers Tangy Gcamole 110g,1,3.8,110,INFUZIONS,OLDER FAMILIES,Budget
86069,6/07/2018,86,84555,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Budget
86069,6/09/2018,86,84556,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,SMITHS,OLDER FAMILIES,Budget
86069,31/10/2018,86,84557,51,Doritos Mexicana    170g,2,8.8,170,DORITOS,OLDER FAMILIES,Budget
86069,20/12/2018,86,84558,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,OLDER FAMILIES,Budget
86069,28/01/2019,86,84559,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,OLDER FAMILIES,Budget
86069,18/03/2019,86,84560,72,WW Crinkle Cut      Original 175g,2,3.4,175,WOOLWORTHS,OLDER FAMILIES,Budget
86070,13/07/2018,86,84562,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86070,16/10/2018,86,84563,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,RETIREES,Mainstream
86070,1/05/2019,86,84564,36,Kettle Chilli 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86071,16/05/2019,86,84571,103,RRD Steak &         Chimuchurri 150g,5,13.5,150,RRD,OLDER FAMILIES,Premium
86071,7/07/2018,86,84565,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,SMITHS,OLDER FAMILIES,Premium
86071,7/11/2018,86,84566,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER FAMILIES,Premium
86071,11/12/2018,86,84567,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,OLDER FAMILIES,Premium
86071,19/12/2018,86,84568,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,90,SUNBITES,OLDER FAMILIES,Premium
86071,28/12/2018,86,84569,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER FAMILIES,Premium
86071,18/04/2019,86,84570,98,NCC Sour Cream &    Garden Chives 175g,2,6,175,NATURAL,OLDER FAMILIES,Premium
86071,24/05/2019,86,84572,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Premium
86072,21/08/2018,86,84573,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
86072,26/09/2018,86,84574,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,YOUNG FAMILIES,Budget
86072,30/11/2018,86,84575,5,Natural Chip        Compny SeaSalt175g,2,6,175,NATURAL,YOUNG FAMILIES,Budget
86072,28/02/2019,86,84576,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,YOUNG FAMILIES,Budget
86072,8/03/2019,86,84577,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,CHEETOS,YOUNG FAMILIES,Budget
86072,14/06/2019,86,84578,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,YOUNG FAMILIES,Budget
86072,18/06/2019,86,84579,85,RRD Honey Soy       Chicken 165g,2,6,165,RRD,YOUNG FAMILIES,Budget
86072,18/06/2019,86,84579,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,150,RRD,YOUNG FAMILIES,Budget
86073,2/07/2018,86,84580,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
86073,21/07/2018,86,84581,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Mainstream
86073,1/12/2018,86,84582,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,MIDAGE SINGLES/COUPLES,Mainstream
86073,27/01/2019,86,84583,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,MIDAGE SINGLES/COUPLES,Mainstream
86073,7/03/2019,86,84584,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,MIDAGE SINGLES/COUPLES,Mainstream
86073,27/03/2019,86,84585,23,Cheezels Cheese 330g,2,11.4,330,CHEEZELS,MIDAGE SINGLES/COUPLES,Mainstream
86073,6/05/2019,86,84586,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,MIDAGE SINGLES/COUPLES,Mainstream
86074,4/08/2018,86,84587,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,OLDER SINGLES/COUPLES,Budget
86074,4/10/2018,86,84588,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,KETTLE,OLDER SINGLES/COUPLES,Budget
86074,12/10/2018,86,84589,47,Doritos Corn Chips  Original 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Budget
86074,15/10/2018,86,84590,34,Pringles Slt Vingar 134g,2,7.4,134,PRINGLES,OLDER SINGLES/COUPLES,Budget
86074,18/11/2018,86,84591,22,Thins Chips         Originl saltd 175g,2,6.6,175,THINS,OLDER SINGLES/COUPLES,Budget
86074,5/04/2019,86,84592,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,GRNWVES,OLDER SINGLES/COUPLES,Budget
86075,15/08/2018,86,84594,89,Kettle Sweet Chilli And Sour Cream 175g,1,5.4,175,KETTLE,RETIREES,Mainstream
86075,4/07/2018,86,84593,25,Pringles SourCream  Onion 134g,2,7.4,134,PRINGLES,RETIREES,Mainstream
86075,11/09/2018,86,84595,4,Dorito Corn Chp     Supreme 380g,2,13,380,DORITOS,RETIREES,Mainstream
86075,30/09/2018,86,84596,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,DORITOS,RETIREES,Mainstream
86075,18/11/2018,86,84597,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,SMITHS,RETIREES,Mainstream
86075,15/01/2019,86,84598,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,RETIREES,Mainstream
86075,28/01/2019,86,84599,50,Tostitos Lightly    Salted 175g,2,8.8,175,TOSTITOS,RETIREES,Mainstream
86075,12/02/2019,86,84600,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,RETIREES,Mainstream
86075,21/02/2019,86,84601,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,RETIREES,Mainstream
86075,27/02/2019,86,84602,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,RETIREES,Mainstream
86075,5/04/2019,86,84603,85,RRD Honey Soy       Chicken 165g,2,6,165,RRD,RETIREES,Mainstream
86075,20/04/2019,86,84604,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,RETIREES,Mainstream
86076,18/05/2019,86,84611,88,Kettle Honey Soy    Chicken 175g,1,5.4,175,KETTLE,OLDER SINGLES/COUPLES,Mainstream
86076,17/10/2018,86,84605,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,KETTLE,OLDER SINGLES/COUPLES,Mainstream
86076,20/10/2018,86,84606,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,OLDER SINGLES/COUPLES,Mainstream
86076,24/10/2018,86,84607,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Mainstream
86076,25/10/2018,86,84608,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,SMITHS,OLDER SINGLES/COUPLES,Mainstream
86076,4/02/2019,86,84609,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER SINGLES/COUPLES,Mainstream
86076,3/03/2019,86,84610,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,DORITOS,OLDER SINGLES/COUPLES,Mainstream
86077,29/07/2018,86,84612,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Premium
86077,10/09/2018,86,84613,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,RETIREES,Premium
86077,15/09/2018,86,84614,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,300,OLD,RETIREES,Premium
86077,10/10/2018,86,84615,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,170,SMITHS,RETIREES,Premium
86077,11/10/2018,86,84616,11,RRD Pc Sea Salt     165g,2,6,165,RRD,RETIREES,Premium
86077,6/12/2018,86,84617,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,RETIREES,Premium
86077,25/02/2019,86,84619,86,Cheetos Puffs 165g,2,5.6,165,CHEETOS,RETIREES,Premium
86077,11/05/2019,86,84620,40,Thins Chips Seasonedchicken 175g,2,6.6,175,THINS,RETIREES,Premium
86078,3/07/2018,86,84621,86,Cheetos Puffs 165g,2,5.6,165,CHEETOS,YOUNG SINGLES/COUPLES,Premium
86078,6/07/2018,86,84622,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,YOUNG SINGLES/COUPLES,Premium
86078,26/12/2018,86,84623,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Premium
86078,3/06/2019,86,84624,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,YOUNG SINGLES/COUPLES,Premium
86079,19/09/2018,86,84625,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,TYRRELLS,YOUNG SINGLES/COUPLES,Mainstream
86079,25/09/2018,86,84626,6,RRD Lime & Pepper   165g,2,6,165,RRD,YOUNG SINGLES/COUPLES,Mainstream
86079,23/10/2018,86,84627,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,YOUNG SINGLES/COUPLES,Mainstream
86079,29/10/2018,86,84628,81,Pringles Original   Crisps 134g,2,7.4,134,PRINGLES,YOUNG SINGLES/COUPLES,Mainstream
86079,26/12/2018,86,84629,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,YOUNG SINGLES/COUPLES,Mainstream
86080,26/09/2018,86,84630,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,KETTLE,OLDER FAMILIES,Budget
86080,4/10/2018,86,84631,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,SMITHS,OLDER FAMILIES,Budget
86080,12/10/2018,86,84632,44,Thins Chips Light&  Tangy 175g,2,6.6,175,THINS,OLDER FAMILIES,Budget
86080,19/11/2018,86,84633,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,OLDER FAMILIES,Budget
86080,10/12/2018,86,84634,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Budget
86080,6/01/2019,86,84635,109,Pringles Barbeque   134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Budget
86080,21/01/2019,86,84636,35,Woolworths Mild     Salsa 300g,2,3,300,WOOLWORTHS,OLDER FAMILIES,Budget
86080,23/02/2019,86,84637,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Budget
86081,14/07/2018,86,84638,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,RETIREES,Mainstream
86081,30/08/2018,86,84639,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,RETIREES,Mainstream
86081,31/01/2019,86,84640,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,DORITOS,RETIREES,Mainstream
86081,21/02/2019,86,84641,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,TYRRELLS,RETIREES,Mainstream
86081,28/04/2019,86,84642,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,RETIREES,Mainstream
86082,1/07/2018,86,84643,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER FAMILIES,Budget
86082,10/09/2018,86,84644,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,OLDER FAMILIES,Budget
86082,9/02/2019,86,84645,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,WOOLWORTHS,OLDER FAMILIES,Budget
86082,14/03/2019,86,84646,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,300,OLD,OLDER FAMILIES,Budget
86082,14/03/2019,86,84646,83,WW D/Style Chip     Sea Salt 200g,2,3.8,200,WOOLWORTHS,OLDER FAMILIES,Budget
86082,8/06/2019,86,84647,29,French Fries Potato Chips 175g,2,6,175,FRENCH,OLDER FAMILIES,Budget
86082,24/06/2019,86,84648,6,RRD Lime & Pepper   165g,2,6,165,RRD,OLDER FAMILIES,Budget
86083,30/08/2018,86,84649,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,COBS,OLDER FAMILIES,Premium
86083,30/08/2018,86,84649,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6,175,SMITHS,OLDER FAMILIES,Premium
86083,18/10/2018,86,84650,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,PRINGLES,OLDER FAMILIES,Premium
86083,11/01/2019,86,84651,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,175,THINS,OLDER FAMILIES,Premium
86083,24/01/2019,86,84652,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,OLDER FAMILIES,Premium
86083,28/03/2019,86,84653,113,Twisties Chicken270g,2,9.2,270,TWISTIES,OLDER FAMILIES,Premium
86083,9/05/2019,86,84654,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,300,OLD,OLDER FAMILIES,Premium
86084,14/11/2018,86,84655,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,170,SMITHS,OLDER SINGLES/COUPLES,Budget
86084,7/01/2019,86,84656,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,KETTLE,OLDER SINGLES/COUPLES,Budget
86084,22/05/2019,86,84657,101,Doritos Salsa       Medium 300g,2,5.2,300,DORITOS,OLDER SINGLES/COUPLES,Budget
86084,23/05/2019,86,84658,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,170,SMITHS,OLDER SINGLES/COUPLES,Budget
86085,5/11/2018,86,84659,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,INFUZIONS,RETIREES,Mainstream
86085,23/11/2018,86,84660,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,RETIREES,Mainstream
86085,15/01/2019,86,84661,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86085,15/03/2019,86,84662,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86085,18/03/2019,86,84663,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,150,SMITHS,RETIREES,Mainstream
86085,7/05/2019,86,84664,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86086,1/09/2018,86,84665,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,GRNWVES,RETIREES,Budget
86086,2/09/2018,86,84666,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,INFUZIONS,RETIREES,Budget
86086,25/11/2018,86,84667,74,Tostitos Splash Of  Lime 175g,2,8.8,175,TOSTITOS,RETIREES,Budget
86086,1/02/2019,86,84670,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,RETIREES,Budget
86086,14/04/2019,86,84671,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,300,OLD,RETIREES,Budget
86086,19/04/2019,86,84672,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,RETIREES,Budget
86086,29/05/2019,86,84673,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,RETIREES,Budget
86087,2/08/2018,86,84674,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86087,16/09/2018,86,84675,110,WW Original Corn    Chips 200g,2,3.8,200,WOOLWORTHS,RETIREES,Mainstream
86087,18/10/2018,86,84676,6,RRD Lime & Pepper   165g,2,6,165,RRD,RETIREES,Mainstream
86087,17/12/2018,86,84677,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,RETIREES,Mainstream
86087,25/01/2019,86,84678,96,WW Original Stacked Chips 160g,2,3.8,160,WOOLWORTHS,RETIREES,Mainstream
86087,8/02/2019,86,84679,54,CCs Original 175g,2,4.2,175,CCS,RETIREES,Mainstream
86087,9/04/2019,86,84680,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,PRINGLES,RETIREES,Mainstream
86087,28/04/2019,86,84681,5,Natural Chip        Compny SeaSalt175g,2,6,175,NATURAL,RETIREES,Mainstream
86087,4/05/2019,86,84682,51,Doritos Mexicana    170g,2,8.8,170,DORITOS,RETIREES,Mainstream
86087,27/06/2019,86,84683,54,CCs Original 175g,2,4.2,175,CCS,RETIREES,Mainstream
86088,11/08/2018,86,84684,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
86088,1/10/2018,86,84685,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,WOOLWORTHS,YOUNG FAMILIES,Budget
86088,14/10/2018,86,84686,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,150,SMITHS,YOUNG FAMILIES,Budget
86088,22/11/2018,86,84687,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,YOUNG FAMILIES,Budget
86088,9/01/2019,86,84688,72,WW Crinkle Cut      Original 175g,2,3.4,175,WOOLWORTHS,YOUNG FAMILIES,Budget
86088,27/02/2019,86,84689,66,CCs Nacho Cheese    175g,2,4.2,175,CCS,YOUNG FAMILIES,Budget
86088,25/03/2019,86,84690,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,150,KETTLE,YOUNG FAMILIES,Budget
86088,2/04/2019,86,84691,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,SMITHS,YOUNG FAMILIES,Budget
86088,23/06/2019,86,84692,106,Natural ChipCo      Hony Soy Chckn175g,2,6,175,NATURAL,YOUNG FAMILIES,Budget
86089,16/05/2019,86,84699,38,Infuzions Mango     Chutny Papadums 70g,5,12,70,INFUZIONS,OLDER FAMILIES,Premium
86089,22/07/2018,86,84693,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,CHEETOS,OLDER FAMILIES,Premium
86089,3/02/2019,86,84694,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,INFUZIONS,OLDER FAMILIES,Premium
86089,14/02/2019,86,84695,105,Woolworths Cheese   Rings 190g,2,3.6,190,WOOLWORTHS,OLDER FAMILIES,Premium
86089,2/12/2018,86,84696,43,Smith Crinkle Cut   Bolognese 150g,2,5.2,150,SMITHS,OLDER FAMILIES,Premium
86089,10/12/2018,86,84697,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,THINS,OLDER FAMILIES,Premium
86089,24/04/2019,86,84698,54,CCs Original 175g,2,4.2,175,CCS,OLDER FAMILIES,Premium
86090,14/07/2018,86,84700,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
86090,6/08/2018,86,84701,71,Twisties Cheese     Burger 250g,2,8.6,250,TWISTIES,MIDAGE SINGLES/COUPLES,Mainstream
86090,29/10/2018,86,84702,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,COBS,MIDAGE SINGLES/COUPLES,Mainstream
86090,9/12/2018,86,84703,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,KETTLE,MIDAGE SINGLES/COUPLES,Mainstream
86090,19/01/2019,86,84704,62,Pringles Mystery    Flavour 134g,2,7.4,134,PRINGLES,MIDAGE SINGLES/COUPLES,Mainstream
86090,10/03/2019,86,84705,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,COBS,MIDAGE SINGLES/COUPLES,Mainstream
86090,15/03/2019,86,84706,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Mainstream
86090,3/04/2019,86,84707,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,DORITOS,MIDAGE SINGLES/COUPLES,Mainstream
86090,3/04/2019,86,84707,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,INFUZIONS,MIDAGE SINGLES/COUPLES,Mainstream
86091,29/11/2018,86,84708,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,KETTLE,MIDAGE SINGLES/COUPLES,Premium
86091,11/01/2019,86,84709,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,175,SMITHS,MIDAGE SINGLES/COUPLES,Premium
